,ID,subject,subject_clean,Len
946,26,'sound quality',sound quality,2
947,26, 'good come',good come,2
948,26, 'surprised',surprised,1
949,26, 'something',something,1
950,26, 'small',small,1
951,26, 'picture',picture,1
952,26,'perfect gift',perfect gift,2
953,26, 'great price',great price,2
954,26, 'husband',husband,1
955,27,'wouldnt allow',wouldnt allow,2
956,27, 'watch netflix',watch netflix,2
957,27, 'upset',upset,1
958,27, 'bought',bought,1
960,27,'previous review',previous review,2
961,27," 'lot """"'",lot,1
962,27, 'dig speak',dig speak,2
963,27, 'anker help',anker help,2
964,27, 'thanks',thanks,1
965,27, 'rion',rion,1
966,27,'literally help',literally help,2
967,27, '3 minute',3 minute,2
968,27,'customer service',customer service,2
969,27, 'pleased',pleased,1
970,27, 'anker',anker,1
971,27,'love',love,1
972,27, 'capsule',capsule,1
973,28,'use',use,1
974,28, 'speaker',speaker,1
975,28, 'pleasure',pleasure,1
976,28, 'built',built,1
977,28, 'bluetooth',bluetooth,1
978,29,'perfect addition',perfect addition,2
979,29, 'home',home,1
980,29, 'camper',camper,1
981,29,'great picture',great picture,2
982,29, 'quality',quality,1
983,29,'product',product,1
984,29, 'not',not,1
985,29, 'happier',happier,1
987,30,'stream apps ...',stream apps,2
988,30, 'little projector allows',little projector allows,3
989,30, 'view',view,1
990,30, 'ceiling',ceiling,1
991,30,'sound quality give',sound quality give,3
992,30, 'small',small,1
993,30, 'picture',picture,1
994,30, 'impressed',impressed,1
995,30, 'device',device,1
996,30,'flawlessly use netflix',flawlessly use netflix,3
997,30, 'able',able,1
998,30,'amazon',amazon,1
999,30,'youtube directly',youtube directly,2
1000,30, 'nebula capsule',nebula capsule,2
1001,30,'customer service',customer service,2
1002,30, 'impressed',impressed,1
1003,30, 'anker',anker,1
1004,30,'within minute',within minute,2
1005,30, 'question',question,1
1006,30,'representative get back',representative get back,3
1007,30, 'question',question,1
1008,30, 'answer',answer,1
1009,30,'overall',overall,1
1010,30,'pleased',pleased,1
1011,31,'remote place',remote place,2
1012,31, '`` ive',ive,1
1013,31, 'use',use,1
1014,31, 'show',show,1
1015,31, 'documentary',documentary,1
1016,31,'great product',great product,2
1017,31, 'etc ..',etc,1
1018,31, 'village',village,1
1019,31,"'good quality """"'",good quality,2
1020,31, 'protable',protable,1
1021,32,'go camp',go camp,2
1022,32, 'use',use,1
1023,32, 'tent',tent,1
1024,32, 'inside',inside,1
1025,32,'download movie',download movie,2
1026,32, 'play',play,1
1027,32, 'netflix',netflix,1
1028,32, 'line',line,1
1029,32,'`` fan',fan,1
1030,32, 'sound',sound,1
1031,32, 'soon',soon,1
1032,32, 'play',play,1
1033,32, 'heard',heard,1
1034,32,'wont hear',wont hear,2
1036,33,'solo watch',solo watch,2
1037,33, 'movie date',movie date,2
1038,33, 'definitely perfect',definitely perfect,2
1039,33, 'home',home,1
1040,33,'really enjoy use',really enjoy use,3
1041,33, 'set',set,1
1042,33, 'easy',easy,1
1043,33,'much',much,1
1044,33, 'love',love,1
1045,34,'amaze little projector',amaze little projector,3
1046,35,'amaze little tool',amaze little tool,3
1047,35,'plenty loud',plenty loud,2
1048,35, 'speaker',speaker,1
1049,35, 'picture',picture,1
1050,35, 'great',great,1
1051,36,'school presentation',school presentation,2
1052,36, 'excellent',excellent,1
1053,36,'360 degree sound',360 degree sound,3
1054,36, 'love',love,1
1055,37,'first movie projector',first movie projector,3
1056,37,'love',love,1
1057,37,'customer service via email',customer service via email,4
1058,37, 'supportive',supportive,1
1059,37, 'fast',fast,1
1060,37,'thank',thank,1
1061,37,'small not',small not,2
1062,37, 'good sound',good sound,2
1063,37, 'worried',worried,1
1064,37, 'something',something,1
1065,37, 'amaze',amaze,1
1066,38,'love',love,1
1067,38,'not watch',not watch,2
1068,38, 'amaze device',amaze device,2
1069,38, 'realize',realize,1
1070,38, 'believe',believe,1
1071,38,'love',love,1
1072,38,'add spectrum tv',add spectrum tv,3
1073,38, 'really like',really like,2
1074,38, 'want',want,1
1075,38, 'not',not,1
1076,38, 'downside',downside,1
1077,39,'soda',soda,1
1078,39, 'size',size,1
1079,39, 'really',really,1
1080,39,'picture quality',picture quality,2
1081,39, 'great',great,1
1082,39,'loud enough',loud enough,2
1083,39, 'speaker',speaker,1
1084,39, 'garage',garage,1
1085,39, 'fill',fill,1
1086,39,'chrome cast extension',chrome cast extension,3
1087,39, 'not hulu',not hulu,2
1088,39, 'little upset',little upset,2
1089,39, 'hbo compatible',hbo compatible,2
1090,39, 'buying',buying,1
1091,40,'move around often',move around often,3
1092,40, 'live',live,1
1093,40, 'give',give,1
1094,40, 'apartment',apartment,1
1095,40,'want something portable',want something portable,3
1096,40, 'nintendo switch screen',nintendo switch screen,3
1097,40, 'project',project,1
1098,40,'pretty smooth',pretty smooth,2
1099,40, 'hdmi cable',hdmi cable,2
1100,40, 'graphic',graphic,1
1101,40, 'gameplay',gameplay,1
1102,40, 'connect',connect,1
1103,40,'continue use',continue use,2
1104,40, 'product',product,1
1105,41,'add apps',add apps,2
1106,41, 'difficult',difficult,1
1107,41,'love',love,1
1108,42,'nice unit',nice unit,2
1109,43,'not work correctly',not work correctly,3
1110,43, 'nebula projector',nebula projector,2
1111,43, 'get',get,1
1112,43, 'battery',battery,1
1113,43,'provider sent',provider sent,2
1114,43, 'always ask',always ask,2
1115,43, 'replacement',replacement,1
1116,43, 'another',another,1
1117,43,'super good',super good,2
1118,43, 'pretty available',pretty available,2
1119,43, 'attention',attention,1
1120,44,'return 3',return 3,2
1121,44, 'projector',projector,1
1122,44, 'buying',buying,1
1123,44,'love',love,1
1124,44,'well worth',well worth,2
1125,44, 'money',money,1
1126,45,'say',say,1
1127,45,'picture say',picture say,2
1128,46,'yesterday',yesterday,1
1129,46, 'receive',receive,1
1130,46,'love',love,1
1131,46,'look like volumn control',look like volumn control,4
1132,46, 'look',look,1
1133,46, 'thing',thing,1
1134,46, 'side',side,1
1135,46, 'manuel',manuel,1
1136,46, 'get',get,1
1137,46, 'focus',focus,1
1138,46, 'figure',figure,1
1139,46,'medium size conference room',medium size conference room,4
1140,46, 'sound',sound,1
1141,46, 'great',great,1
1142,47,'good quality',good quality,2
1143,48,'love everything',love everything,2
1144,48, 'birthday gift',birthday gift,2
1145,48, 'wife',wife,1
1146,48, 'bought',bought,1
1147,48,'free case',free case,2
1148,48, 'receive',receive,1
1149,48,'amazon prime video',amazon prime video,3
1150,48,'netflix work',netflix work,2
1151,48, 'youtube',youtube,1
1152,48, 'box',box,1
1153,48,'need',need,1
1154,48, 'apps',apps,1
1155,48, 'add',add,1
1156,48,'not try video',not try video,3
1157,48, 'usb key',usb key,2
1158,48, 'picture quality',picture quality,2
1159,48, 'yet',yet,1
1160,48, 'sound',sound,1
1161,48, 'impressed',impressed,1
1162,48, 'far',far,1
1163,49,'please forgive',please forgive,2
1164,49, 'last report',last report,2
1165,49,'excellent product',excellent product,2
1166,49,'work perfectly',work perfectly,2
1167,49,'buying another',buying another,2
1168,49, 'think',think,1
1169,50,'amaze little projector',amaze little projector,3
1170,51,'excellent',excellent,1
1171,52,'beach vaca',beach vaca,2
1172,52, 'kid',kid,1
1173,52, 'handy',handy,1
1174,52, 'come',come,1
1175,53,'pretty cool',pretty cool,2
1176,53,'really dig',really dig,2
1177,53,'love',love,1
1178,53, 'design',design,1
1179,53,'feel like something outta star trek',feel like something outta star trek,6
1180,53,'wan na treat',wan na treat,3
1181,53, 'price',price,1
1182,53, 'high',high,1
1183,54,'expect',expect,1
1184,54, 'deliver',deliver,1
1185,55,'good',good,1
1186,56,'love',love,1
1187,56,'absolutely amaze',absolutely amaze,2
1188,56, 'well',well,1
1189,56, 'picture',picture,1
1190,57,'outstanding',outstanding,1
1191,57,'huge projection',huge projection,2
1192,57,'detail',detail,1
1193,57, 'amaze',amaze,1
1194,57,'small',small,1
1195,58,'exceed expectation',exceed expectation,2
1196,59,'work great',work great,2
1197,59, 'dorm',dorm,1
1198,60,'love',love,1
1199,60, 'late',late,1
1200,60, 'item',item,1
1201,60, 'come',come,1
1202,61,'great item',great item,2
1203,61,'mobile game',mobile game,2
1204,61, 'use',use,1
1205,61, 'night',night,1
1206,61, 'entertain',entertain,1
1207,61,'perfect gift',perfect gift,2
1208,61, 'plan',plan,1
1209,61, 'buying',buying,1
1210,62,'versatile',versatile,1
1211,62, 'compact',compact,1
1212,62,'stream',stream,1
1213,62, 'picture',picture,1
1214,62, 'lag',lag,1
1215,62, 'cord',cord,1
1216,62, 'connect',connect,1
1217,62, 'bluetooth',bluetooth,1
1218,63,'love use',love use,2
1219,63, 'outdoors',outdoors,1
1220,64,'perfect',perfect,1
1221,65,'week ago',week ago,2
1222,65, 'thus far',thus far,2
1223,65, 'purchase',purchase,1
1224,65, 'projector',projector,1
1225,65, 'happy',happy,1
1226,65,'wonderful product',wonderful product,2
1227,66,'muchas gracias',muchas gracias,2
1228,66,'satisfecho su productos',satisfecho su productos,3
1230,67,'work amazingly',work amazingly,2
1231,67, 'basic adaptor',basic adaptor,2
1232,67, 'wifi',wifi,1
1233,67, 'long',long,1
1234,67,'use',use,1
1235,67, 'need',need,1
1236,67, 'everything',everything,1
1237,68,'many function build',many function build,3
1238,68, 'tiny projector',tiny projector,2
1239,68,"'work perfect """"'",work perfect,2
1241,69,'video quality',video quality,2
1242,69, 'great sound',great sound,2
1243,69,"'stand """"'",stand,1
1244,69, 'sometimes bc',sometimes bc,2
1245,69, 'dont know',dont know,2
1246,69, 'put',put,1
1248,70,'gt',gt,1
1249,71,'amaze device',amaze device,2
1250,72,'great picture',great picture,2
1251,72, 'sound',sound,1
1252,73,'daughter like',daughter like,2
1253,73, 'much',much,1
1254,74,'awesome',awesome,1
1255,75,'great tiny portable device',great tiny portable device,4
1256,75, 'work flawlessly',work flawlessly,2
1257,75, 'spotify run',spotify run,2
1258,75, 'run android',run android,2
1259,75, 'device',device,1
1260,75, 'netflix',netflix,1
1261,75,'device use airplay',device use airplay,3
1262,75, 'bluetooth speaker',bluetooth speaker,2
1263,75, 'use',use,1
1264,75, 'device',device,1
1265,75, 'stream',stream,1
1266,75, 'screen',screen,1
1267,75,'hardware ir remote feel nice',hardware ir remote feel nice,5
1268,75, 'free bluetooth remote control app',free bluetooth remote control app,5
1269,75," 'app store """"'",app store,2
1270,75, 'hand',hand,1
1272,75,'device -- tilt',device tilt,2
1273,75, 'automatic keystone correction',automatic keystone correction,3
1274,75, 'look like',look like,2
1275,75, 'coolest feature',coolest feature,2
1276,75, 'trapezoid',trapezoid,1
1277,75, 'slightly',slightly,1
1278,75, 'shape',shape,1
1279,75, 'projection',projection,1
1280,75, 'nebula',nebula,1
1281,75,'device realizes',device realizes,2
1282,75, 'automatically adjusts',automatically adjusts,2
1283,75, 'shape',shape,1
1284,75, 'rectangle',rectangle,1
1285,75, 'projection',projection,1
1286,75, 'projection',projection,1
1287,75, 'askew',askew,1
1288,76,'love',love,1
1289,76,'say',say,1
1290,76, 'everything',everything,1
1292,77,'simply awesome',simply awesome,2
1293,77,'product',product,1
1294,77, 'love',love,1
1295,77,'great use aptoide apk',great use aptoide apk,4
1296,77, 'download apps although not',download apps although not,4
1297,77, 'android play store',android play store,3
1298,77, 'ui interface',ui interface,2
1299,77, 'indiegogo along',indiegogo along,2
1300,77, 'carry case',carry case,2
1301,77, 'apps',apps,1
1302,77, 'stand',stand,1
1303,77, 'purchase',purchase,1
1304,77, 'pros',pros,1
1305,77, 'good',good,1
1306,77, 'campaign',campaign,1
1307,77, '2',2,1
1308,77, '1',1,1
1309,77,'clean cached data',clean cached data,3
1310,77, '4 different option',4 different option,3
1311,77, 'option',option,1
1312,77, 'setting',setting,1
1313,77, 'screen',screen,1
1314,77, 'project',project,1
1315,77, 'great',great,1
1316,77, '3',3,1
1317,77,'sound quality',sound quality,2
1318,77, 'speaker',speaker,1
1319,77, 'awesome4',awesome4,1
1320,77,'really portable',really portable,2
1321,77, 'battery life',battery life,2
1322,77, 'good',good,1
1323,77,'run around 2',run around 2,3
1324,77, '5 3 hr',5 3 hr,3
1325,77, 'full charge',full charge,2
1326,77,"'well lit condition """"'",well lit condition,3
1327,77, 'havent fully test',havent fully test,3
1328,77, 'work okay',work okay,2
1329,77, 'run 5',run 5,2
1330,77, 'power source',power source,2
1331,77, 'play store',play store,2
1332,77, 'keep',keep,1
1333,77, 'keep',keep,1
1334,77, 'issues',issues,1
1335,77, 'far',far,1
1336,77, 'cons',cons,1
1337,77, 'connect',connect,1
1338,77, 'app',app,1
1340,77, '1',1,1
1341,77,'good view experience',good view experience,3
1342,77, 'slightly dark',slightly dark,2
1343,77, 'room',room,1
1344,77, 'order',order,1
1345,77, 'need',need,1
1346,77, '2',2,1
1347,77,'deal breaker',deal breaker,2
1348,77, 'c support',c support,2
1349,77, 'use',use,1
1350,77, 'usb',usb,1
1351,77, 'not',not,1
1352,77, 'dongles',dongles,1
1353,77, '3',3,1
1354,77,'people complain',people complain,2
1355,77, '480 resolution',480 resolution,2
1356,77, 'lot',lot,1
1357,77, 'heard',heard,1
1358,77,'youtube',youtube,1
1359,77, 'watch',watch,1
1360,77, 'video',video,1
1361,77, 'quality',quality,1
1362,77, 'personally',personally,1
1363,77, 'not',not,1
1364,77, 'issue',issue,1
1365,77,'netflix etc',netflix etc,2
1366,77, '4',4,1
1367,77,'top button layer',top button layer,3
1368,77, 'projector',projector,1
1369,77, 'plastic',plastic,1
1370,77, 'make',make,1
1371,77,'rubbery feel like',rubbery feel like,3
1372,77, 'top layer',top layer,2
1373,77, 'provide remote',provide remote,2
1374,77, 'build quality',build quality,2
1375,77, 'overall',overall,1
1376,77, 'make',make,1
1377,77, 'great',great,1
1378,77,'wonderful product',wonderful product,2
1379,77, 'great',great,1
1380,77,'provide 100 inch screen',provide 100 inch screen,4
1381,77, 'nebula team',nebula team,2
1382,77, 'great combination',great combination,2
1383,77, 'carry case',carry case,2
1384,77, 'suggestion',suggestion,1
1385,77, 'stand',stand,1
1386,77, 'along',along,1
1387,77, 'add',add,1
1388,78,'work summary wow',work summary wow,3
1389,78,'great build quality',great build quality,3
1390,78,'google play store',google play store,3
1391,78, 'nebula support',nebula support,2
1392,78, 'use',use,1
1393,78, 'help',help,1
1394,78, 'christian',christian,1
1395,78, 'activate',activate,1
1396,78, 'able',able,1
1397,78,'convenient product',convenient product,2
1398,78, 'battery life',battery life,2
1399,78, 'great',great,1
1400,78,'shareable video',shareable video,2
1401,78, 'nice not',nice not,2
1402,78, 'great portable',great portable,2
1403,78, 'billion thing',billion thing,2
1404,78, 'carry',carry,1
1405,78,'image quality',image quality,2
1406,78, 'good',good,1
1407,78,'not 1080p ...',not 1080p,2
1408,78, 'acceptable picture quality',acceptable picture quality,3
1409,78, 'even though',even though,2
1410,78,'dark environment',dark environment,2
1411,78,'downright awesome',downright awesome,2
1412,78, 'picture',picture,1
1413,78,'carry extra speaker',carry extra speaker,3
1414,78, 'great not',great not,2
1415,78, 'well',well,1
1416,79,'originally get',originally get,2
1417,79, 'product',product,1
1418,79, 'business',business,1
1419,79,'power point presentation',power point presentation,3
1420,79, 'want',want,1
1421,79, 'sale',sale,1
1422,79, 'project',project,1
1423,79, 'able',able,1
1424,79,'recently host',recently host,2
1425,79, 'coach summit',coach summit,2
1426,79, 'work',work,1
1427,79, 'use',use,1
1428,79, 'office',office,1
1429,79,'conference room available',conference room available,3
1430,79," 'perfectly """"'",perfectly,1
1431,79, 'work',work,1
1432,79, 'wasnt',wasnt,1
1434,79,'portable tv',portable tv,2
1435,79, 'use',use,1
1436,79, 'netflix',netflix,1
1437,79, 'hulu',hulu,1
1438,79, 'house',house,1
1439,79,'love',love,1
1440,79,'could see',could see,2
1441,79, 'bit muffle',bit muffle,2
1442,79, 'sound',sound,1
1443,79, 'projector',projector,1
1444,79, 'overall',overall,1
1445,79, 'nebula',nebula,1
1446,79, 'love',love,1
1447,79, 'invest',invest,1
1448,79, 'future',future,1
1449,79, 'continue',continue,1
1450,79, 'come',come,1
1451,79, 'capability',capability,1
1452,80,'great little projector',great little projector,3
1453,80,'compact size',compact size,2
1454,80, 'love',love,1
1455,80,'sound',sound,1
1456,80, 'picture',picture,1
1457,80, 'great',great,1
1458,80,'need help',need help,2
1459,80, 'customer service',customer service,2
1460,80, 'great',great,1
1461,80,'use',use,1
1462,80, 'easy',easy,1
1463,80,'useless',useless,1
1464,80, 'remote',remote,1
1465,80,'use',use,1
1466,80, 'phone',phone,1
1467,80, 'control',control,1
1468,80, 'app',app,1
1469,81,'get start use',get start use,3
1470,81, 'totally amaze',totally amaze,2
1471,81, 'sound quality',sound quality,2
1472,81, 'picture great',picture great,2
1473,81, 'thing',thing,1
1474,81, 'size',size,1
1476,82,'customer service amaze',customer service amaze,3
1477,82, 'great',great,1
1478,82, 'capsule',capsule,1
1479,82,'go far',go far,2
1480,82, 'dark room',dark room,2
1481,82, 'bright enough',bright enough,2
1482,82, 'picture',picture,1
1483,82, 'medium',medium,1
1484,82,'quite loud',quite loud,2
1485,82, 'well',well,1
1486,82, 'sound',sound,1
1487,82,"'customer service reply right away """"'",customer service reply right away,5
